ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
5837,5837,Aarini Lall,32,7,1,2,2
5838,5838,Theodore Dyal,46,6,2,1,1
5839,5839,Balvan Krishna,38,6,2,,1
5840,5840,Shivansh Nayak,43,,7,4,1
5841,5841,Yagnesh Parsa,37,4,5,5,1
5842,5842,Charles Tripathi,50,3,2,5,1
5843,5843,Mekhala Sood,29,5,7,2,2
5844,5844,Onveer Nori,32,9,7,3,1
5845,5845,Fiyaz Shukla,46,1,3,5,1
5846,5846,Falguni Solanki,50,8,6,1,2
5847,5847,Sai Yogi,39,5,1,4,1
5848,5848,Varenya Doctor,39,2,5,4,2
5849,5849,Siddharth Mall,30,7,1,5,1
5850,5850,Jagdish Sundaram,36,,1,3,1
5851,5851,Faras Parmar,18,8,,4,1
5852,5852,Teerth Nagy,27,4,3,3,1
5853,5853,Chameli Banerjee,38,1,4,5,2
5854,5854,Advaith Doshi,22,8,,,1
5855,5855,Aadi Baral,43,9,7,5,1
5856,5856,Sudiksha Rout,18,2,1,5,2
5857,5857,Rohan Dhawan,47,8,5,2,1
5858,5858,Xavier Sachdev,48,3,3,5,1
5859,5859,Raksha Jain,53,9,1,2,2
5860,5860,Ronith Dada,41,6,4,5,1
5861,5861,Dayamai Bava,18,2,6,1,2
5862,5862,Vihaan Memon,35,9,3,5,1
5863,5863,Devika Sura,21,2,2,3,2
5864,5864,Champak Deo,57,4,3,4,1
5865,5865,Isaiah Mahajan,31,5,2,1,1
5866,5866,Yash Mangat,22,3,5,3,1
5867,5867,Chatresh Raghavan,41,9,,1,1
5868,5868,Eiravati Saxena,55,2,3,5,2
5869,5869,Qadim Parekh,19,9,5,4,1
5870,5870,Om Pau,33,5,4,2,1
5871,5871,Kabir Patel,44,,2,4,1
5872,5872,Aadi Seth,65,7,3,4,1
5873,5873,Watika Sinha,45,2,3,5,2
5874,5874,Upasna Murthy,30,9,1,2,2
5875,5875,Harita Palan,68,2,3,1,2
5876,5876,Baghyawati Nagy,39,4,7,5,2
5877,5877,Eshana Kalita,27,5,1,2,3
5878,5878,Girindra Nath,39,3,1,2,1
5879,5879,Vihaan Patla,29,9,2,1,1
5880,5880,Wyatt Bajaj,28,1,,1,1
5881,5881,Aarini Sekhon,39,3,1,4,2
5882,5882,Frederick Pathak,57,,2,3,1
5883,5883,Mitesh Kalita,26,,6,5,1
5884,5884,Simon Joshi,39,3,2,3,1
5885,5885,Kamya Devan,54,7,7,4,2
5886,5886,Kritika Wagle,45,8,1,1,2
5887,5887,Nisha Gandhi,68,2,3,4,2
5888,5888,Manya Madan,49,1,3,4,2
5889,5889,Kavya Kumar,25,4,7,1,2
5890,5890,Wridesh Raval,18,9,7,3,1
5891,5891,Max Dugal,32,5,3,1,1
5892,5892,Vivaan Nayak,45,8,2,5,1
5893,5893,Yatin Om,53,9,2,5,1
5894,5894,Radha De,48,5,4,2,2
5895,5895,Ayush Pant,48,2,4,,1
5896,5896,Zaid Sengupta,47,9,6,3,1
5897,5897,Rehaan Kala,49,2,6,5,1
5898,5898,Yatan Nigam,43,1,2,5,1
5899,5899,Harish Mishra,66,3,3,3,1
5900,5900,Bhavani Saraf,33,2,,3,2
5901,5901,Rachana Upadhyay,20,6,6,4,2
5902,5902,Orinder Suri,18,7,3,1,1
5903,5903,Krish Muni,43,7,4,4,1
5904,5904,Zaitra Iyengar,22,5,3,5,2
5905,5905,Zinal Sibal,42,9,6,1,2
5906,5906,Naksh Bajwa,52,7,2,2,1
5907,5907,Prisha Pandit,57,4,1,1,3
5908,5908,Mason Das,34,6,2,4,1
5909,5909,Quincy Wable,51,9,3,5,1
5910,5910,Vedant Anand,30,3,1,4,1
5911,5911,Ayushman Ramakrishnan,58,9,4,4,1
5912,5912,Abdul Oza,53,8,1,4,1
5913,5913,Jatin Nath,18,2,5,5,1
5914,5914,Manthan Sem,36,7,2,1,1
5915,5915,Anamika Som,55,,1,3,2
5916,5916,Gautam Khatri,39,9,2,,1
5917,5917,Ekantika Brar,35,4,6,3,2
5918,5918,Utkarsh Babu,57,8,2,4,1
5919,5919,Pushti Bahri,24,3,6,5,2
5920,5920,Aadhya Tata,33,6,2,4,2
5921,5921,Samesh Kumar,24,1,6,1,1
5922,5922,Lopa Handa,18,3,6,,2
5923,5923,Lohit Anand,37,9,6,5,1
5924,5924,Ekani Bajaj,33,8,5,5,2
5925,5925,Nitesh Wason,44,8,5,5,1
5926,5926,Gaurika Sawhney,28,7,2,4,2
5927,5927,Chasmum Bhagat,18,,2,5,2
5928,5928,Oviya Goel,40,9,5,3,2
5929,5929,Gopal Mander,32,4,2,4,1
5930,5930,Wishi Mishra,61,9,4,3,2
5931,5931,Wishi Chauhan,18,2,3,4,2
5932,5932,Tristan Pal,27,7,6,5,1
5933,5933,Gunbir Gandhi,21,,6,4,1
5934,5934,Amara Gour,30,,6,2,2
5935,5935,Jyoti Vasa,48,1,,4,2
5936,5936,Yatin Swaminathan,46,2,7,3,1
5937,5937,Falan Kala,52,2,4,4,1
5938,5938,Jeevika Srinivas,52,9,1,2,2
5939,5939,Dev Chatterjee,56,2,3,2,1
5940,5940,Pallavi Tripathi,45,2,7,2,2
5941,5941,Max Bobal,60,6,6,2,1
5942,5942,Oeshi Kota,52,6,6,5,2
5943,5943,Chaitanya Thakur,37,2,6,5,1
5944,5944,Banjeet Chatterjee,59,9,,4,1
5945,5945,Kai Comar,30,7,6,1,1
5946,5946,Rushil Pandit,45,9,3,3,1
5947,5947,Laksh Badal,31,,7,2,1
5948,5948,Fitan Kalita,46,1,1,3,1
5949,5949,Suhani Bansal,52,7,7,4,2
5950,5950,Qabil Sant,45,,4,3,1
5951,5951,Chasmum Muni,22,4,5,3,2
5952,5952,Chandresh Mangat,37,6,1,1,1
5953,5953,Gauri Batta,42,2,6,2,2
5954,5954,Karan Sem,18,3,5,4,1
5955,5955,Lajita Krishnamurthy,38,1,5,4,2
5956,5956,Benjamin Thaman,54,9,4,4,1
5957,5957,Balvan Bhattacharyya,28,9,4,1,1
5958,5958,Dominic Dhar,30,9,3,5,1
5959,5959,Yamini Kamdar,35,9,1,1,2
5960,5960,Jacob Pai,18,8,7,3,1
5961,5961,Suhani Bansal,30,4,3,4,2
5962,5962,Aayush Saran,41,5,6,4,1
5963,5963,Aditya Kala,46,8,7,4,1
5964,5964,Zinal Thakkar,65,7,4,5,2
5965,5965,Lohit Vasa,39,3,,4,1
5966,5966,Falguni Khanna,30,1,5,4,2
5967,5967,Rohan Dhingra,33,5,6,,1
5968,5968,Henry Raj,30,8,2,3,1
5969,5969,Barkha Nagi,25,9,4,2,2
5970,5970,Rachit Mittal,21,2,7,3,1
5971,5971,Lakshmi Sabharwal,53,5,,1,2
5972,5972,Tanmayi Basu,41,,6,3,2
5973,5973,Mitesh Seshadri,55,9,5,2,1
5974,5974,Alka Kota,24,9,2,5,2
5975,5975,Ronith Warrior,28,3,5,2,1
5976,5976,Naveen Yohannan,29,8,3,3,1
5977,5977,Devika Din,24,6,1,4,2
5978,5978,Nathan Saraf,36,8,6,4,1
5979,5979,Gaurang Kade,33,9,1,5,1
5980,5980,Idika Balasubramanian,37,5,2,2,2
5981,5981,Kala Iyer,52,8,4,1,2
5982,5982,Bahadurjit Kaur,18,6,2,2,1
5983,5983,Oeshi Som,20,9,5,1,2
5984,5984,Warinder Minhas,42,3,3,2,1
5985,5985,Siddharth Muni,43,8,3,4,1
5986,5986,Chameli Khare,34,2,6,2,2
5987,5987,Ira Keer,40,8,4,1,2
5988,5988,Bhavya Mistry,50,3,3,,2
5989,5989,Ucchal Chahal,29,,5,3,2
5990,5990,Gayathri Keer,57,1,3,1,2
5991,5991,Bhavika Barad,52,8,6,4,2
5992,5992,Jagat Banerjee,37,6,7,1,1
5993,5993,Aarush Upadhyay,36,8,6,3,1
5994,5994,Xavier Manne,40,4,1,4,1
5995,5995,Lekha Soman,56,3,4,1,2
5996,5996,Eiravati Tripathi,30,9,2,2,2
5997,5997,Chakradhar Anne,44,8,6,4,1
5998,5998,Kashvi Mukherjee,33,6,7,3,2
5999,5999,Chatresh Bhalla,39,3,3,5,1
6000,6000,Caleb Singh,27,2,3,4,1
6001,6001,Chaitanya Bhardwaj,55,1,6,3,1
6002,6002,Arjun Ram,47,3,6,2,1
6003,6003,Daniel Nagarajan,54,1,4,5,1
6004,6004,Zayyan Varkey,43,2,,1,1
6005,6005,Anthony Toor,59,3,7,1,1
6006,6006,Abhimanyu Lad,52,6,7,1,1
6007,6007,Thomas Narula,58,7,2,2,1
6008,6008,Fitan Vig,28,3,7,,1
6009,6009,Avni Gill,66,2,5,2,2
6010,6010,Nitara Dewan,54,4,7,4,2
6011,6011,Harita Sidhu,41,9,6,4,2
6012,6012,Fiyaz Tripathi,26,5,3,1,1
6013,6013,Isaiah Om,18,5,,,1
6014,6014,Prisha Murty,47,3,4,4,2
6015,6015,Ayaan Magar,29,1,6,3,1
6016,6016,Jacob Oza,42,2,3,2,1
6017,6017,Pranit Wason,47,1,1,3,1
6018,6018,Hema Jayaraman,23,1,4,3,2
6019,6019,Patrick Nayar,24,6,7,1,1
6020,6020,Rachit Gupta,50,6,7,3,1
6021,6021,Reva Bhattacharyya,43,7,5,3,2
6022,6022,Anya Contractor,25,5,7,1,2
6023,6023,Varenya Saxena,42,6,1,5,2
6024,6024,Urvi Khurana,34,4,5,2,2
6025,6025,Oeshi Jaggi,34,1,5,4,2
6026,6026,Yug Narang,27,,3,3,1
6027,6027,Fariq Kumer,54,,4,5,1
6028,6028,Oliver Zacharia,30,7,7,4,1
6029,6029,Vritti Loke,42,2,,3,2
6030,6030,Kalpit Deshpande,29,2,4,2,1
6031,6031,Fariq Saraf,44,9,7,4,1
6032,6032,Maya Mangal,20,,6,5,2
6033,6033,Banjeet Peri,27,7,2,2,1
6034,6034,Madhavi Choudhury,18,8,5,2,2
6035,6035,Jagdish Tailor,31,4,7,2,1
6036,6036,Aarini Kapadia,39,6,1,2,2
6037,6037,Ridhi Sidhu,44,8,3,1,2
6038,6038,Mitali Kaur,18,4,3,5,2
6039,6039,Kalpit Srinivas,37,9,7,4,1
6040,6040,Ishwar Dhillon,33,3,6,3,1
6041,6041,Veer Chada,42,8,2,2,1
6042,6042,Ekbal Sundaram,39,5,,3,1
6043,6043,Priya Oza,43,3,7,3,2
6044,6044,Jalsa Sawhney,37,8,,2,2
6045,6045,Azaan Muni,40,9,,1,1
6046,6046,Ranveer Pandit,42,,3,2,1
6047,6047,Jacob Kota,30,5,3,3,1
6048,6048,Advik Nanda,38,,5,4,1
6049,6049,Logan Tank,18,,1,2,1
6050,6050,Samarth Chandran,34,6,3,5,1
6051,6051,Theodore Gulati,46,2,6,1,1
6052,6052,Rohan Halder,39,2,5,4,1
6053,6053,Ladli Deshmukh,26,9,3,1,2
6054,6054,Aadi Vala,54,8,7,3,1
6055,6055,Tripti Palla,42,4,7,5,2
6056,6056,Tanish Gupta,30,3,,4,1
6057,6057,Ronith Kohli,18,4,6,5,1
6058,6058,Aishani Kurian,26,4,5,4,2
6059,6059,Nathaniel Tank,50,,2,3,1
6060,6060,Xalak Kari,27,2,5,1,2
6061,6061,Yashica Shan,48,8,2,5,2
6062,6062,Gautami Cheema,45,9,7,2,2
6063,6063,Banjeet Vora,20,3,2,1,1
6064,6064,Bhavini Chanda,38,3,1,,2
6065,6065,Girik Dhar,37,,6,2,1
6066,6066,Kevin Sur,73,9,2,4,1
6067,6067,Onkar Kar,22,3,7,5,1
6068,6068,Veda Rastogi,34,5,2,3,3
6069,6069,Aryan Rattan,54,2,4,2,1
6070,6070,Anirudh Barad,18,9,1,2,1
6071,6071,Zashil Swaminathan,33,2,,4,1
6072,6072,Zayan Setty,34,5,7,3,1
6073,6073,Patrick Shere,36,6,6,1,1
6074,6074,Mason Mital,46,5,6,3,1
6075,6075,Vasatika Gade,46,6,6,4,2
6076,6076,Samesh Dube,40,9,3,2,1
6077,6077,Yash Sethi,46,2,4,1,1
6078,6078,Aashi Badami,47,1,5,4,2
6079,6079,Yamini Behl,18,9,6,5,2
6080,6080,Falan Deep,37,5,5,4,1
6081,6081,Rachit Sachdeva,33,4,6,1,1
6082,6082,Anmol Garg,56,5,3,4,1
6083,6083,Harinakshi Gola,38,7,1,5,2
6084,6084,Chakrika Sachdev,19,8,7,4,2
6085,6085,Upma Rao,49,4,4,,2
6086,6086,Ikbal Wagle,37,9,4,3,1
6087,6087,Kevin Bakshi,51,1,5,4,1
6088,6088,Manbir Ganesh,18,2,7,1,1
6089,6089,Ayaan Shan,35,,4,4,1
6090,6090,Omisha Dhar,48,6,6,3,2
6091,6091,Upadhriti Rout,23,3,6,3,2
6092,6092,Vanya Sinha,72,4,3,,2
6093,6093,Ati Gola,23,4,2,4,2
6094,6094,Janani Vaidya,48,8,3,1,2
6095,6095,Sai Grewal,46,8,2,4,1
6096,6096,Jonathan Cherian,44,8,3,3,1
6097,6097,Kalpit Pall,25,6,,,1
6098,6098,Max Naik,27,3,5,3,1
6099,6099,Faraj Bhargava,48,5,3,2,1
6100,6100,Yashodhara Tella,35,9,6,3,2
6101,6101,Dakshesh Dave,27,2,3,5,1
6102,6102,Kai Mitter,23,9,2,4,1
6103,6103,Jasmit Sami,20,7,2,,2
6104,6104,Unnati Zachariah,39,6,4,4,2
6105,6105,Yasti Murthy,24,1,3,3,2
6106,6106,Om Halder,30,,7,1,1
6107,6107,Hitesh Krishnamurthy,29,2,3,4,1
6108,6108,Vihaan Tak,35,2,2,5,1
6109,6109,Amruta Krishnan,25,5,1,3,2
6110,6110,Ekani Jha,33,4,1,2,2
6111,6111,Qabil Prashad,29,1,7,2,1
6112,6112,Girish Kapoor,48,1,1,3,1
6113,6113,Jyoti Misra,28,6,6,1,2
6114,6114,Vinaya Murty,34,2,5,5,2
6115,6115,Brijesh Krishna,37,1,4,5,1
6116,6116,Gaurang Mammen,33,7,2,4,1
6117,6117,Ryan Comar,20,3,5,3,1
6118,6118,Anmol Natarajan,31,8,1,2,1
6119,6119,Udarsh Dugal,34,8,1,1,1
6120,6120,Karan Dada,43,4,4,2,1
6121,6121,Aahana Chauhan,25,8,4,1,2
6122,6122,Forum Dhillon,32,3,2,2,2
6123,6123,Alexander Kulkarni,47,3,3,2,1
6124,6124,Ansh Kalita,42,,4,2,1
6125,6125,Abhiram Taneja,21,1,3,5,1
6126,6126,Neha Hari,38,6,3,3,2
6127,6127,Girindra Mahal,19,4,5,1,1
6128,6128,Yahvi Khurana,37,4,6,2,2
6129,6129,Vritti Varghese,46,6,4,1,2
6130,6130,Shaurya Pathak,56,4,6,,1
6131,6131,Tara Pall,32,7,2,2,2
6132,6132,Balveer Rao,46,4,4,4,1
6133,6133,Damini Kakar,36,2,4,5,2
6134,6134,Ethan Yadav,27,6,1,,1
6135,6135,Odika Parmar,50,7,1,4,2
6136,6136,Neel Lal,64,6,3,5,1
6137,6137,Aadi Randhawa,54,5,5,2,1
6138,6138,Aditya Grover,38,4,6,5,1
6139,6139,Omya Karpe,44,3,5,3,2
6140,6140,Isha Ram,33,5,2,3,2
6141,6141,Patrick Kaur,32,7,,5,1
6142,6142,Ridhi Kannan,28,8,6,1,2
6143,6143,Siddharth Gera,25,1,4,4,1
6144,6144,Abhimanyu Dhingra,18,,7,3,1
6145,6145,Tanvi Bora,18,9,6,3,2
6146,6146,Krishna Subramaniam,27,3,5,1,2
6147,6147,Ronith Anne,30,9,4,5,1
6148,6148,Ayush Morar,44,6,6,3,1
6149,6149,Aayush Mander,27,7,7,3,1
6150,6150,Baljiwan Saxena,33,6,,4,1
6151,6151,Laksh Nazareth,39,3,,5,1
6152,6152,Urvashi Pai,53,1,2,4,3
6153,6153,Sai Khurana,39,,2,5,2
6154,6154,Champak Ray,18,2,2,5,1
6155,6155,Ikshita Chada,32,5,2,4,2
6156,6156,Max Rai,38,3,3,4,1
6157,6157,Wahab Bhandari,28,,4,3,1
6158,6158,Osha Balakrishnan,27,2,1,3,2
6159,6159,Michael Sem,29,3,6,3,1
6160,6160,Xalak Dugar,25,,1,2,2
6161,6161,Niharika Ahluwalia,56,7,4,3,3
6162,6162,Maanas Raval,31,5,6,2,1
6163,6163,Amara Peri,38,,7,3,2
6164,6164,Champak Iyengar,32,1,4,1,1
6165,6165,George Nagarajan,18,5,2,4,1
6166,6166,Arunima Mistry,32,7,3,,2
6167,6167,Raghav Dubey,25,4,6,,1
6168,6168,Kabir Raval,60,5,6,2,1
6169,6169,Vincent Ramaswamy,25,7,6,5,1
6170,6170,Henry Shere,33,4,5,,1
6171,6171,Wridesh Goyal,43,7,6,1,1
6172,6172,Gaurang Kurian,46,6,3,3,1
6173,6173,Balendra Goda,34,,1,5,1
6174,6174,Chatresh Dutta,23,1,3,4,1
6175,6175,Anirudh Ray,28,8,6,1,1
6176,6176,Manan Bansal,64,3,4,1,1
6177,6177,Neel Verma,28,2,3,1,1
6178,6178,Lakshit Sharma,44,3,6,4,1
6179,6179,Agastya Nayar,54,2,2,2,1
6180,6180,Zayan Bal,34,1,3,5,1
6181,6181,Deepa Salvi,57,4,2,,2
6182,6182,Ryan Prabhu,35,5,5,,1
6183,6183,Oni Ram,37,4,6,3,2
6184,6184,Finn Bahl,41,6,2,3,1
6185,6185,Raagini Patla,38,4,5,3,2
6186,6186,Nakul Chahal,21,7,4,1,1
6187,6187,Hitesh Thakur,42,7,7,5,1
6188,6188,Yash Bhalla,34,9,5,3,1
6189,6189,Saumya Rau,46,1,6,1,2
6190,6190,Chakradhar Kurian,34,5,4,3,1
6191,6191,Leela Guha,45,9,6,5,2
6192,6192,Jai Kannan,18,3,1,2,1
6193,6193,Ati Kaul,36,8,4,4,2
6194,6194,Nitesh Palla,18,7,7,5,1
6195,6195,Sanaya Mohanty,49,7,7,1,2
6196,6196,Rayaan Char,18,1,3,4,1
6197,6197,Falan Shan,20,7,,4,1
6198,6198,Abeer Choudhury,41,8,6,1,1
6199,6199,Naksh Wason,29,1,7,2,1
6200,6200,Nidra Kara,48,9,3,5,3
6201,6201,Utkarsh Hegde,37,8,3,4,1
6202,6202,Onveer Samra,29,3,5,1,1
6203,6203,Tamanna Kale,39,2,3,3,2
6204,6204,Vincent Rajagopal,46,8,7,4,1
6205,6205,Samarth Merchant,39,4,6,5,1
6206,6206,Kiaan Barad,30,4,6,1,1
6207,6207,Samuel Bedi,25,1,4,3,1
6208,6208,Finn Sha,36,8,6,3,1
6209,6209,Irya Bhattacharyya,27,7,6,4,2
6210,6210,Farhan Sami,55,9,6,3,1
6211,6211,Advika Bora,42,2,7,4,2
6212,6212,Hitesh Kumer,26,7,2,5,1
6213,6213,Madhav Brar,29,4,2,1,1
6214,6214,Yagnesh Chokshi,40,4,4,5,1
6215,6215,Noah Iyer,50,,1,1,1
6216,6216,Rachit Singh,28,4,4,,1
6217,6217,Devika Mishra,48,,6,5,2
6218,6218,Yashica Agate,18,,1,3,2
6219,6219,Saanvi Sibal,42,7,6,2,2
6220,6220,Zaitra Sodhi,39,,,4,2
6221,6221,Ekta Dash,28,,7,1,2
6222,6222,Libni Ramachandran,34,7,,4,2
6223,6223,Qabil Zacharia,28,2,1,1,1
6224,6224,Geetika Dua,25,,4,3,3
6225,6225,Ekaraj Chaudhry,44,5,6,5,1
6226,6226,Xavier Hari,49,6,1,5,1
6227,6227,Aarini Dhillon,23,2,3,1,2
6228,6228,Vivaan Mittal,63,8,5,4,1
6229,6229,Chanchal Rao,48,,4,2,2
6230,6230,Rehaan Butala,38,1,1,3,1
6231,6231,Wazir Bandi,26,9,1,,1
6232,6232,Krishna Om,47,,4,5,1
6233,6233,Krishna Dayal,18,9,2,2,1
6234,6234,Urvashi Ramesh,52,3,,3,2
6235,6235,Tripti Swamy,39,2,,4,2
6236,6236,Oliver Bajwa,39,6,2,5,1
6237,6237,Chanakya Pandya,43,4,5,4,1
6238,6238,Gaurav Madan,36,8,2,4,1
6239,6239,Tarak Chada,46,3,3,4,1
6240,6240,Atharv Swaminathan,62,2,1,3,1
6241,6241,Owen Nazareth,43,1,5,3,1
6242,6242,Ranbir Bhat,19,5,3,3,1
6243,6243,Samuel Comar,40,4,6,2,1
6244,6244,Isaac Vasa,33,5,3,2,1
6245,6245,Libni Dubey,39,6,7,3,2
6246,6246,William Bal,39,6,4,4,1
6247,6247,Aachal Lala,41,3,2,1,2
6248,6248,Wriddhish Behl,42,8,2,2,1
6249,6249,Wazir Golla,44,8,4,2,1
6250,6250,Madhav Buch,57,4,3,,1
6251,6251,Abeer Jhaveri,34,,7,2,1
6252,6252,Isaiah Das,38,7,1,2,1
6253,6253,Fiyaz Karpe,52,9,1,1,1
6254,6254,Anmol Mittal,18,3,6,1,1
6255,6255,Veer Sane,18,5,2,1,1
6256,6256,Falan Prakash,32,8,6,4,1
6257,6257,Nikita Bir,70,8,4,5,3
6258,6258,Jeremiah Yogi,35,9,2,4,1
6259,6259,Darsh Parmer,25,6,3,3,1
6260,6260,Zehaan Patil,45,9,7,1,1
6261,6261,Jairaj Buch,30,8,1,3,1
6262,6262,Omkaar Krishna,46,6,4,2,1
6263,6263,Umang Saran,22,6,1,2,1
6264,6264,Daksh Apte,39,7,6,4,1
6265,6265,Shivansh Jaggi,33,9,7,5,1
6266,6266,Dakshesh Bahl,48,8,1,4,1
6267,6267,Mitali Golla,28,9,5,1,2
6268,6268,Wriddhish Magar,52,7,7,5,1
6269,6269,Sai Minhas,35,4,,,2
6270,6270,Ishita Narayan,55,7,4,1,2
6271,6271,Ria Loyal,44,4,,3,2
6272,6272,Shaurya Taneja,38,7,6,3,1
6273,6273,Yashasvi Varghese,18,9,2,3,2
6274,6274,Yoshita Lal,26,8,,4,2
6275,6275,Qasim Lata,51,9,6,2,1
6276,6276,Girindra Ranganathan,25,6,6,2,1
6277,6277,Gagan Comar,36,5,1,2,1
6278,6278,Girindra Badal,50,6,5,1,1
6279,6279,Diya Reddy,32,9,,5,2
6280,6280,Lopa Bhargava,30,3,1,1,2
6281,6281,Arin Minhas,44,8,6,5,1
6282,6282,Yashvi Wadhwa,30,9,3,4,2
6283,6283,Raagini Ray,33,9,5,5,2
6284,6284,Oviya Din,47,1,4,1,2
6285,6285,Utkarsh Chada,25,7,2,5,1
6286,6286,Ekiya Kohli,26,4,4,3,2
6287,6287,Reyansh Mahal,50,2,4,3,1
6288,6288,William Johal,62,4,,3,1
6289,6289,Isaac Amble,45,1,3,2,1
6290,6290,Lucky Goda,51,8,7,,1
6291,6291,Darika Chakraborty,55,6,4,1,2
6292,6292,Yagnesh Thakkar,44,2,5,4,1
6293,6293,Umang Basu,33,4,2,5,1
6294,6294,Qarin Bumb,41,3,6,4,1
6295,6295,Naveen Panchal,40,8,6,4,1
6296,6296,Andrew Bhalla,41,9,5,4,1
6297,6297,Jeevika Prakash,50,3,1,2,2
6298,6298,Ayush Bhardwaj,61,7,2,1,1
6299,6299,Naksh Purohit,30,5,2,1,1
6300,6300,Upadhriti Bhavsar,48,3,4,2,2
6301,6301,Manan Bakshi,51,1,1,3,1
6302,6302,Pranav Bal,41,2,4,2,1
6303,6303,Ethan Chopra,34,9,3,4,1
6304,6304,Radha Sheth,18,9,1,5,2
6305,6305,Falan Johal,41,6,3,,1
6306,6306,Pranit Joshi,63,4,6,4,1
6307,6307,Jatin Nagar,18,4,1,5,1
6308,6308,Krishna Cheema,55,2,3,5,1
6309,6309,Devansh Mangat,54,9,5,3,1
6310,6310,Aadhya Zachariah,32,5,4,1,2
6311,6311,Karan Dani,42,2,5,2,1
6312,6312,Arya Raj,18,6,5,3,2
6313,6313,Watika Bava,51,6,6,5,2
6314,6314,Omkaar Verma,44,8,7,5,1
6315,6315,Ojas Magar,51,7,4,3,1
6316,6316,Saumya Padmanabhan,51,9,5,5,2
6317,6317,Raagini Randhawa,23,1,7,5,2
6318,6318,Gavin Shankar,35,7,7,4,1
6319,6319,Radhika Lala,34,8,6,2,2
6320,6320,Hema Nori,25,9,4,1,2
6321,6321,Mason Banik,24,2,6,5,1
6322,6322,Agastya Rana,49,3,7,1,1
6323,6323,Aishani Sampath,48,,1,3,2
6324,6324,Avni Prakash,33,9,7,3,2
6325,6325,Anmol Lal,50,4,1,5,1
6326,6326,Turvi Grewal,50,2,7,4,2
6327,6327,Aradhana Dash,18,3,4,1,2
6328,6328,Anusha Kalla,51,7,3,4,2
6329,6329,Yauvani Chandra,62,1,2,2,2
6330,6330,Harish Hayre,25,4,7,5,1
6331,6331,Manan Basu,45,1,5,5,1
6332,6332,William Korpal,57,8,3,2,1
6333,6333,Yagnesh Gokhale,47,7,4,1,1
6334,6334,Abeer Chana,23,5,2,2,1
6335,6335,Anita Jayaraman,62,2,2,5,2
6336,6336,Ayushman Choudhry,61,8,4,2,1
6337,6337,Peter Bawa,37,,3,1,1
6338,6338,Fariq Raju,52,1,5,2,1
6339,6339,Chaitanya Chadha,35,7,6,3,1
6340,6340,Gaurav Ramaswamy,64,4,7,1,1
6341,6341,William Kuruvilla,31,9,7,4,1
6342,6342,Pallavi Kala,63,2,6,1,2
6343,6343,Timothy Gill,41,1,3,4,1
6344,6344,Isaac Joshi,44,9,1,4,1
6345,6345,Mitesh Borah,51,7,5,1,1
6346,6346,Alka Bora,18,4,5,5,3
6347,6347,Amrita Ramachandran,18,8,3,5,2
6348,6348,Warinder Sodhi,52,3,4,2,1
6349,6349,Chakradhar Sule,31,5,,5,1
6350,6350,Mitali Solanki,27,8,2,4,2
6351,6351,Christopher Sarkar,28,9,4,3,1
6352,6352,Turvi Vohra,36,2,7,4,2
6353,6353,Varsha Morar,42,3,7,3,2
6354,6354,Hitesh Hayre,31,7,6,3,1
6355,6355,Faras Taneja,21,4,5,1,1
6356,6356,Sanaya Lal,62,5,1,2,2
6357,6357,Darsh Krish,36,9,6,5,1
6358,6358,Pushti Pant,55,5,3,5,2
6359,6359,Yashoda Ghose,18,2,1,1,2
6360,6360,Neel Lalla,36,8,5,5,1
6361,6361,Henry Buch,43,3,7,1,1
6362,6362,Maya Singhal,65,3,7,5,2
6363,6363,Liam Gole,44,5,1,3,1
6364,6364,Rachit Das,25,6,,5,1
6365,6365,Karan Tripathi,42,,2,,1
6366,6366,Bina Salvi,47,7,3,2,2
6367,6367,Qushi Nayak,50,,3,3,2
6368,6368,Ladli Dube,22,1,,,2
6369,6369,Dakshesh Srinivasan,18,8,2,5,1
6370,6370,Noah Iyer,18,2,2,3,1
6371,6371,Rehaan Manda,59,7,2,1,1
6372,6372,Nicholas Kar,53,5,1,4,1
6373,6373,Viraj Rao,25,8,7,2,1
6374,6374,Omya Buch,26,2,3,4,2
6375,6375,Chandresh Cheema,42,3,,3,1
6376,6376,Balvan Nath,29,8,3,,1
6377,6377,Oeshi Sant,49,3,5,5,3
6378,6378,Advay Jaggi,29,5,,1,1
6379,6379,Ryan Varkey,33,,4,2,1
6380,6380,Ayaan Nagi,25,6,4,5,1
6381,6381,Daksha Rai,18,4,7,3,2
6382,6382,Maanas Gour,69,6,6,,1
6383,6383,Patrick Shetty,22,,4,3,1
6384,6384,Azaan Ghosh,34,3,7,5,1
6385,6385,Manbir Shroff,31,9,3,3,1
6386,6386,Priya Parikh,47,4,1,5,2
6387,6387,Dhruv Sarna,46,8,7,2,1
6388,6388,Advika Patla,18,7,6,5,2
6389,6389,Warinder Kumer,58,1,4,1,1
6390,6390,Kalpit Varty,64,9,4,1,1
6391,6391,Shaurya Sura,18,3,5,2,1
6392,6392,Andrew Luthra,55,8,7,4,1
6393,6393,Anjali Biswas,34,1,4,5,2
6394,6394,Kiaan Mander,28,7,7,3,1
6395,6395,Ikbal Dhar,40,4,4,4,1
6396,6396,Anita Gour,26,1,5,2,2
6397,6397,Chatura Varkey,40,8,6,4,1
6398,6398,Girindra Balan,31,3,7,4,1
